0,18.0,B-,1,M,0
18.0,18.5,B-,5,D7,0
18.5,19.5,B-,4,M,0
19.5,20.0,B-,2,M,0
20.0,20.5,B-,4,M,0
20.5,21.0,B-,5,M,0
21.0,21.5,B-,4,M,0
21.5,22.5,B-,1,M,0
22.5,23.0,B-,5,D7,0
23.0,24.0,B-,5/4,D7,0
24.0,24.5,B-,5,M,0
24.5,25.5,B-,5/4,D7,0
25.5,27.0,B-,4,M,0
27.0,27.5,B-,1,M,0
27.5,28.0,B-,2,m,0
28.0,28.5,B-,2,M,0
28.5,29.0,B-,5,D7,0
29.0,30.5,B-,5,M,0
30.5,31.0,B-,7,M,0
31.0,32.0,B-,5,D7,0
32.0,33.0,B-,2,M,0
33.0,35.5,B-,1,M,0
35.5,36.0,B-,5,M,0
36.0,36.5,B-,2,M,0
36.5,37.0,B-,2,D7,0
37.0,37.5,B-,5,M,0
37.5,38.0,B-,1,M,0
38.0,38.5,B-,5,D7,0
38.5,39.5,B-,5,M,0
39.5,41.0,B-,1,M,0
41.0,43.0,B-,5,M,0
43.0,50.5,B-,1,M,0
50.5,51.0,B-,5,D7,0
51.0,51.5,B-,1,M,0
51.5,52.0,B-,5,D7,0
52.0,52.5,B-,1,M,0
52.5,53.0,B-,5,M,0
53.0,53.5,B-,5/2,D7,0
53.5,54.0,B-,5,D7,0
54.0,55.0,B-,5/2,D7,0
55.0,56.0,B-,1,m,0
56.0,56.5,F,5/6,D7,1
56.5,57.0,B-,5/6,D7,1
57.0,57.5,B-,2,D7,0
57.5,58.0,B-,2,m,0
58.0,59.0,F,5/5,M,1
59.0,59.5,f,1,M,0
59.5,60.0,B-,1,M,0
60.0,60.5,B-,5,D7,1
60.5,61.0,F,5/5,D7,1
61.0,62.0,F,5/5,M,0
62.0,62.5,F,5,M,0
62.5,63.0,B-,5,M,0
63.0,63.5,B-,5,D7,0
63.5,64.0,f,5,D7,0
64.0,64.5,B-,5,D7,0
64.5,65.0,F,5,D7,0
65.0,65.5,B-,1,M,0
65.5,66.0,f,5,M,0
66.0,66.5,F,1,M,2
66.5,67.0,B-,1,M,0
67.0,67.5,B-,1/5,M,0
67.5,68.0,B-,5,M,0
68.0,68.5,f,1,M,0
68.5,69.0,f,5/5,M,0
69.0,69.5,F,5,M,0
69.5,70.0,f,5,M,0
70.0,70.5,F,5/5,M,0
70.5,71.0,F,5,M,0
71.0,72.0,f,5,M,0
72.0,72.5,B-,5,D7,0
72.5,73.0,f,5,D7,0
73.0,73.5,F,1,M,2
73.5,74.5,B-,1,M,2
74.5,76.0,f,1,M,0
76.0,76.5,f,1,d7,0
76.5,77.0,f,1/5,M,0
77.0,78.0,f,5/5,M,0
78.0,78.5,f,5/5,d7,2
78.5,79.0,f,1/5,M,0
79.0,79.5,f,5/5,M,0
79.5,80.0,F,5,M,0
80.0,81.0,F,1,M,0
81.0,81.5,F,5,M,0
81.5,83.5,F,1,M,0
83.5,84.5,F,5,M,0
84.5,100.0,F,1,M,0
100.0,101.0,F,5,D7,0
101.0,103.0,F,5/2,D7,0
103.0,104.0,F,5/2,M,0
104.0,105.0,F,5/2,D7,0
105.0,106.0,F,5/2,M,0
106.0,107.5,F,5/2,D7,0
107.5,108.0,F,5/2,M,0
108.0,110.0,F,5/2,D7,0
110.0,111.0,F,5/2,M,0
111.0,111.5,F,5,M,0
111.5,112.0,F,2,M,0
112.0,112.5,F,7,d7,0
112.5,113.0,F,5,D7,0
113.0,114.0,F,5,D7,1
114.0,115.0,F,1,M,0
115.0,115.5,F,2,M,0
