0,20.0,B-,1,M,0
20.0,21.0,B-,5,D7,2
21.0,23.5,B-,5,D7,0
23.5,24.0,B-,5,M,0
24.0,26.0,B-,1,M,1
26.0,28.0,B-,1,M,0
28.0,29.0,B-,5,M,1
29.0,29.5,B-,5,D7,1
29.5,30.0,B-,5,M,1
30.0,32.0,B-,5,D7,1
32.0,36.0,B-,1,M,0
36.0,37.5,B-,5,M,2
37.5,38.0,B-,5,D7,0
38.0,38.5,B-,5,M,2
38.5,39.0,B-,5,M,0
39.0,40.0,B-,5,D7,0
40.0,42.0,B-,1,M,1
42.0,44.0,B-,1,M,0
44.0,44.5,F,2,m,0
44.5,45.0,B-,2,m,0
45.0,45.5,F,2,m,0
45.5,46.0,B-,2,m,0
46.0,47.0,F,5/5,D7,0
47.0,47.5,B-,5/5,D7,0
47.5,48.0,F,5/5,D7,0
48.0,49.0,F,1,M,0
49.0,49.5,B-,1,M,0
49.5,50.0,F,1,M,0
50.0,50.5,F,5/5,D7,1
50.5,51.0,B-,5/5,D7,1
51.0,51.5,F,5/5,D7,1
51.5,52.0,F,5/5,M,1
52.0,53.5,B-,1,M,0
53.5,54.0,F,1,M,0
54.0,55.0,F,5/5,M,1
55.0,55.5,F,5/5,M,0
55.5,56.0,B-,5/5,M,0
56.0,58.0,F,1,M,0
58.0,58.5,F,5/5,D7,1
58.5,59.0,F,5/5,M,0
59.0,59.5,F,5/5,D7,1
59.5,60.0,F,5/5,M,1
60.0,60.5,F,1/5,M,0
60.5,61.0,F,1,M,0
61.0,61.5,B-,1,M,0
61.5,62.0,F,1,M,0
62.0,63.0,F,5/5,M,1
63.0,63.5,B-,5/5,M,0
63.5,64.0,F,5/5,M,0
64.0,64.5,F,1,M,0
64.5,65.0,B-,1,M,0
65.0,66.0,F,5/5,M,0
66.0,66.5,F,1,M,0
66.5,67.0,B-,1,M,0
67.0,67.5,F,5/5,M,0
67.5,68.0,B-,5/5,M,0
68.0,68.5,B-,1,M,0
68.5,69.0,F,5,M,0
69.0,70.0,B-,1,M,0
