0,1.0,E-,1,M,0
1.0,2.0,E-,5/2,D7,1
2.0,2.5,E-,5,D7,2
2.5,3.0,E-,5,M,0
3.0,4.0,E-,1,M,0
4.0,5.0,E-,5,D7,2
5.0,6.0,E-,1,M,1
6.0,6.5,E-,2,m,1
6.5,7.0,E-,2,m,3
7.0,7.5,E-,2,D7,3
7.5,8.0,E-,2,M,1
8.0,8.5,E-,2,m,1
8.5,9.0,E-,1,M,0
9.0,9.5,E-,5,M,0
9.5,10.0,E-,5,D7,0
10.0,11.0,E-,1,M,0
11.0,12.0,E-,5,D7,3
12.0,13.0,E-,1,M,1
13.0,14.0,E-,5,D7,2
14.0,15.0,E-,1,M,0
15.0,16.0,E-,5,M,1
16.0,17.0,E-,7/6,d7,0
17.0,17.5,E-,6,M,1
17.5,18.0,E-,6,M,0
18.0,18.5,E-,2,m,1
18.5,19.0,E-,2,m,0
19.0,19.5,E-,5/2,M,1
19.5,20.0,E-,5/2,D7,1
20.0,20.5,E-,2,m,0
20.5,21.0,E-,1,M,1
21.0,22.0,E-,1,M,2
22.0,22.5,E-,6,m7,0
22.5,23.0,E-,6,M,0
23.0,24.0,E-,5,M,1
24.0,25.0,E-,1,M,0
25.0,25.5,E-,6,M,0
25.5,26.0,E-,6,m7,0
26.0,27.0,E-,5,M,0
27.0,28.0,E-,1,M,0
28.0,28.5,E-,5,D7,0
28.5,29.0,E-,1,M,1
29.0,29.5,E-,5,M,2
29.5,30.0,E-,5,M,0
30.0,31.0,E-,1,M,0
31.0,31.5,E-,5,M,2
31.5,32.0,E-,5,D7,2
32.0,33.0,E-,1,M,1
33.0,33.5,E-,5/6,M,0
33.5,34.0,E-,5/6,D7,0
34.0,35.0,E-,5/6,D7,1
35.0,36.0,E-,6,m,0
36.0,36.5,E-,2,D7,0
36.5,37.0,E-,2,m7,1
37.0,37.5,E-,5,m,2
37.5,38.5,E-,5,D7,2
38.5,39.0,E-,5/2,D7,2
39.0,39.5,E-,2,m,1
39.5,40.0,E-,2,m7,0
40.0,40.5,E-,2,D7,1
40.5,41.0,E-,5,D7,1
41.0,41.5,E-,2,m7,1
41.5,42.0,E-,2,h7,1
42.0,42.5,c,6,m,2
42.5,43.0,E-,2,m,2
43.0,43.5,E-,2,D7,0
43.5,45.0,E-,2,m7,0
45.0,45.5,E-,2/2,m,0
45.5,46.0,E-,2,m,2
46.0,46.5,E-,2,m7,0
46.5,47.5,E-,2,D7,0
47.5,48.0,E-,2,m7,0
48.0,48.5,c,2,m,2
48.5,49.0,E-,5/6,D7,0
49.0,49.5,E-,5,m,0
49.5,50.0,E-,5/6,D7,0
50.0,50.5,E-,5/6,M,0
50.5,51.0,E-,5/6,D7,0
51.0,51.5,E-,5/2,M,0
51.5,52.0,c,5/2,M,0
52.0,52.5,c,7/2,M,0
52.5,53.0,c,5/2,M,0
53.0,53.5,E-,5/2,D7,0
53.5,54.0,E-,5/2,M,0
54.0,54.5,E-,2,m,0
54.5,55.0,E-,5/5,D7,0
55.0,55.5,E-,5/5,M,0
55.5,56.0,E-,5,M,1
56.0,56.5,E-,5,D7,0
56.5,57.0,E-,5,M,0
57.0,57.5,E-,5,D7,0
57.5,59.0,E-,5,M,0
59.0,60.0,E-,5,D7,0
60.0,60.5,E-,5,D7,1
60.5,61.5,E-,5,D7,0
61.5,62.5,E-,5,D7,3
62.5,63.0,E-,5,D7,2
63.0,64.5,E-,5,D7,1
64.5,65.0,E-,5,M,1
65.0,65.5,E-,7/5,d,1
65.5,66.0,E-,5,D7,0
66.0,67.0,E-,1,M,1
67.0,67.5,E-,6,m,0
67.5,68.0,E-,1,m,0
68.0,68.5,E-,4,M,0
68.5,69.0,E-,4,M,1
69.0,69.5,E-,1,M,2
69.5,70.5,E-,1,M,0
70.5,71.0,E-,5,D7,0
71.0,72.0,E-,5,D7,3
72.0,73.0,E-,1,M,1
73.0,74.0,E-,6,m,0
74.0,75.0,E-,4,M,0
75.0,75.5,E-,1,M,2
75.5,76.5,E-,1,M,0
